"PRIMARY_ID","BREAKING_PEACE","DAMAGE","DECEPTION","KILL","MISC","ROYAL_OFFENCES","SEXUAL","THEFT","VIOLENT_THEFT"
"t18291203-128","0","0","0","0","0","0","0","1","0"
"t18291203-129","0","0","0","0","0","0","0","1","0"
"t18291203-13","0","0","0","0","0","0","0","1","0"
"t18291203-130","0","0","0","0","0","0","0","1","0"
"t18291203-132","0","0","0","0","0","0","0","1","0"
"t18291203-14","0","0","0","0","0","0","0","1","0"
"t18291203-140","0","0","0","0","0","0","0","1","0"
"t18291203-141","0","0","0","0","0","0","0","1","0"
"t18291203-146","0","0","0","0","0","0","0","1","0"
"t18291203-147","0","0","0","0","0","0","0","1","0"
"t18291203-148","0","0","0","0","0","0","0","1","0"
"t18291203-149","0","0","0","0","0","0","0","1","0"
"t18291203-15","0","0","0","0","0","0","0","1","0"
"t18291203-151","0","0","0","0","0","0","0","1","0"
"t18291203-152","0","0","0","0","0","0","0","1","0"
"t18291203-154","0","0","0","0","0","0","0","1","0"
"t18291203-155","0","0","0","0","0","0","0","1","0"
"t18291203-156","0","0","0","0","0","0","0","1","0"
"t18291203-161","0","0","0","0","0","0","0","1","0"
"t18291203-162","0","0","0","0","0","0","0","1","0"
"t18291203-163","0","0","0","0","0","0","0","1","0"
"t18291203-164","0","0","0","0","0","0","0","1","0"
"t18291203-17","0","0","1","0","0","0","0","0","0"
"t18291203-171","0","0","0","0","0","0","0","1","0"
"t18291203-173","0","0","0","0","0","0","0","1","0"
"t18291203-174","0","0","1","0","0","0","0","0","0"
"t18291203-176","0","0","0","0","1","0","0","0","0"
"t18291203-178","0","0","0","0","0","0","0","1","0"
"t18291203-18","0","0","0","0","0","0","0","1","0"
"t18291203-182","0","0","0","0","0","0","0","1","0"
"t18291203-183","0","0","0","0","0","0","0","1","0"
"t18291203-184","0","0","0","0","0","0","0","1","0"
"t18291203-186","0","0","0","0","0","0","0","1","0"
"t18291203-187","0","0","0","0","0","0","0","1","0"
"t18291203-19","0","0","0","0","0","0","0","1","0"
"t18291203-191","0","0","0","0","0","0","0","1","0"
"t18291203-192","0","0","0","0","0","0","0","1","0"
"t18291203-194","0","0","0","0","0","0","0","1","0"
"t18291203-196","0","0","0","0","0","0","0","1","0"
"t18291203-200","0","0","0","0","0","0","0","1","0"
"t18291203-202","0","0","0","0","0","0","0","1","0"
"t18291203-205","0","0","0","0","0","0","0","1","0"
"t18291203-206","0","0","0","0","0","0","0","1","0"
"t18291203-207","0","0","0","0","0","0","0","1","0"
"t18291203-209","0","0","0","0","0","0","0","1","0"
"t18291203-21","0","0","0","0","0","0","0","1","0"
"t18291203-210","0","0","0","0","0","0","0","1","0"
"t18291203-211","0","0","0","0","0","0","0","1","0"
"t18291203-213","0","0","0","0","0","0","0","1","0"
"t18291203-214","0","0","0","0","0","0","0","1","0"
"t18291203-216","0","0","0","0","0","0","0","1","0"
"t18291203-217","0","0","0","0","0","0","0","1","0"
"t18291203-22","0","0","0","0","0","1","0","0","0"
"t18291203-222","0","0","0","0","0","0","0","1","0"
"t18291203-225","0","0","0","0","0","0","0","0","1"
"t18291203-226","0","0","0","0","0","0","0","1","0"
"t18291203-227","0","0","0","0","0","1","0","0","0"
"t18291203-23","0","0","0","0","0","0","0","1","0"
"t18291203-230","0","0","0","0","0","0","0","1","0"
"t18291203-234","0","0","0","0","0","0","0","1","0"
"t18291203-25","0","0","0","0","0","0","0","1","0"
"t18291203-26","0","0","0","0","0","0","0","1","0"
"t18291203-27","0","0","0","0","0","0","0","1","0"
"t18291203-28","0","0","0","0","0","0","0","1","0"
"t18291203-30","0","0","0","0","0","0","0","1","0"
"t18291203-31","0","0","0","0","0","0","0","1","0"
"t18291203-33","0","0","0","0","0","0","0","1","0"
"t18291203-35","0","0","0","0","0","0","0","1","0"
"t18291203-36","0","0","0","0","0","0","0","1","0"
"t18291203-38","0","0","0","0","0","0","0","1","0"
"t18291203-43","0","0","0","0","0","0","0","1","0"
"t18291203-44","0","0","0","0","0","0","0","1","0"
"t18291203-45","0","0","0","0","0","0","0","1","0"
"t18291203-50","0","0","0","0","0","0","0","1","0"
"t18291203-52","0","0","0","0","0","0","0","1","0"
"t18291203-56","0","0","0","0","0","0","0","1","0"
"t18291203-60","0","0","0","0","0","0","0","1","0"
"t18291203-62","0","0","0","0","0","0","0","1","0"
"t18291203-63","0","0","0","0","0","0","0","1","0"
"t18291203-64","0","0","0","0","0","0","0","1","0"
"t18291203-65","0","0","0","0","0","0","0","1","0"
"t18291203-69","0","0","0","0","0","0","0","1","0"
"t18291203-72","0","0","0","0","0","0","0","1","0"
"t18291203-74","0","0","0","0","0","0","0","1","0"
"t18291203-75","0","0","0","0","0","0","0","1","0"
"t18291203-77","0","0","0","0","0","0","0","1","0"
"t18291203-82","0","0","0","0","0","0","0","1","0"
"t18291203-83","0","0","0","0","0","0","0","1","0"
"t18291203-85","0","0","0","0","0","0","0","1","0"
"t18291203-90","0","0","0","0","0","0","0","1","0"
"t18291203-93","0","0","0","0","0","0","0","1","0"
"t18291203-94","0","0","0","0","0","0","0","1","0"
"t18300114-102","0","0","0","0","0","0","0","1","0"
"t18300114-103","0","0","0","0","0","0","0","1","0"
"t18300114-105","0","0","0","0","0","0","0","1","0"
"t18300114-106","0","0","0","0","0","0","0","1","0"
"t18300114-108","0","0","0","0","0","0","0","1","0"
"t18300114-109","0","0","0","0","0","0","0","1","0"
"t18300114-113","0","0","0","0","0","0","0","1","0"
"t18300114-114","0","0","0","0","0","0","0","1","0"
"t18300114-117","0","0","0","0","0","0","0","1","0"
"t18300114-119","0","0","0","0","0","0","0","1","0"
"t18300114-122","0","0","0","0","0","0","0","1","0"
"t18300114-123","0","0","0","0","0","0","0","1","0"
"t18300114-125","0","0","0","0","0","0","0","1","0"
"t18300114-126","0","0","0","0","0","0","0","1","0"
"t18300114-128","0","0","0","0","0","0","0","1","0"
"t18300114-130","0","0","0","0","0","0","0","1","0"
"t18300114-131","0","0","0","0","0","0","0","1","0"
"t18300114-133","0","0","0","0","0","0","0","1","0"
"t18300114-134","0","0","0","0","0","0","0","1","0"
"t18300114-135","0","0","0","0","0","0","0","1","0"
"t18300114-136","0","0","0","0","0","0","0","1","0"
"t18300114-137","0","0","0","0","0","0","0","1","0"
"t18300114-138","0","0","0","0","0","0","0","1","0"
"t18300114-140","0","0","0","0","0","0","0","1","0"
"t18300114-142","0","0","0","0","0","0","0","1","0"
"t18300114-143","0","0","0","0","0","0","0","1","0"
"t18300114-144","0","0","0","0","0","0","0","1","0"
"t18300114-145","0","0","0","0","0","0","0","1","0"
"t18300114-147","0","0","0","0","0","0","0","1","0"
"t18300114-148","0","0","0","0","0","0","0","1","0"
"t18300114-151","0","0","0","0","0","0","0","1","0"
"t18300114-152","0","0","0","0","0","0","0","1","0"
"t18300114-153","0","0","0","0","0","0","0","1","0"
"t18300114-154","0","0","0","0","0","0","0","1","0"
"t18300114-157","0","0","0","0","0","0","0","1","0"
"t18300114-158","0","0","0","0","0","0","0","1","0"
"t18300114-164","0","0","0","0","0","0","0","1","0"
"t18300114-166","0","0","0","0","0","0","0","1","0"
"t18300114-170","0","0","0","0","0","0","0","1","0"
"t18300114-171","0","0","0","0","0","0","0","1","0"
"t18300114-173","0","0","0","0","0","0","0","1","0"
"t18300114-175","0","0","0","0","0","0","0","1","0"
"t18300114-18","0","0","0","0","0","0","0","1","0"
"t18300114-180","0","0","0","0","0","0","0","1","0"
"t18300114-182","0","0","0","0","0","0","0","1","0"
"t18300114-183","0","0","0","0","0","0","0","1","0"
"t18300114-184","0","0","0","0","0","0","0","1","0"
"t18300114-189","0","0","0","0","0","0","0","1","0"
"t18300114-190","0","0","0","0","0","0","0","1","0"
"t18300114-191","0","0","0","0","0","0","0","1","0"
"t18300114-193","0","0","0","0","0","0","0","1","0"
"t18300114-194","0","0","0","0","0","0","0","1","0"
"t18300114-196","0","0","0","0","0","0","0","1","0"
"t18300114-202","0","0","0","0","0","0","0","1","0"
"t18300114-203","0","0","0","0","0","0","0","1","0"
"t18300114-204","0","0","0","0","0","0","0","1","0"
"t18300114-205","0","0","0","0","0","0","0","1","0"
"t18300114-208","0","0","0","0","0","0","0","1","0"
"t18300114-21","0","0","0","0","0","0","0","1","0"
"t18300114-212","0","0","0","0","0","0","0","1","0"
"t18300114-214","0","0","0","0","0","0","0","1","0"
"t18300114-215","0","0","0","0","0","0","0","1","0"
"t18300114-219","0","0","0","0","0","0","0","1","0"
"t18300114-221","0","0","0","0","0","0","0","1","0"
"t18300114-222","0","0","0","0","0","0","0","1","0"
"t18300114-223","0","0","0","0","0","0","0","1","0"
"t18300114-225","0","0","0","0","0","0","0","1","0"
"t18300114-226","0","0","0","0","0","0","0","1","0"
"t18300114-231","0","0","0","0","0","0","0","1","0"
"t18300114-233","0","0","0","0","0","0","0","1","0"
"t18300114-234","0","0","0","0","0","0","0","1","0"
"t18300114-237","0","0","0","0","0","0","0","1","0"
"t18300114-238","0","0","0","0","0","0","0","1","0"
"t18300114-241","0","0","0","0","0","0","0","1","0"
"t18300114-243","0","0","0","0","0","0","0","1","0"
"t18300114-25","0","0","1","0","0","0","0","0","0"
"t18300114-250","0","0","0","0","1","0","0","0","0"
"t18300114-252","0","0","0","0","0","0","0","1","0"
"t18300114-255","0","0","1","0","0","0","0","0","0"
"t18300114-258","0","0","0","0","0","0","0","1","0"
"t18300114-259","0","0","0","0","0","0","0","1","0"
"t18300114-260","0","0","0","0","0","0","0","1","0"
"t18300114-262","0","0","0","0","0","0","0","1","0"
"t18300114-28","0","0","0","0","0","0","0","1","0"
"t18300114-30","0","0","0","0","0","0","0","1","0"
"t18300114-33","0","0","0","0","0","0","0","1","0"
"t18300114-35","0","0","0","0","0","0","0","1","0"
"t18300114-36","0","0","0","0","0","0","0","1","0"
"t18300114-42","0","0","0","0","0","0","0","1","0"
"t18300114-45","0","0","0","0","0","0","0","1","0"
"t18300114-48","0","0","0","0","0","0","0","1","0"
"t18300114-49","0","0","0","0","0","0","0","1","0"
"t18300114-52","0","0","0","0","0","0","0","1","0"
"t18300114-57","0","0","0","0","0","0","0","1","0"
"t18300114-59","0","0","0","0","0","0","0","1","0"
"t18300114-60","0","0","0","0","0","0","0","1","0"
"t18300114-62","0","0","0","0","0","0","0","1","0"
"t18300114-67","0","0","0","0","0","0","0","1","0"
"t18300114-68","0","0","0","0","0","0","0","1","0"
"t18300114-69","0","0","0","0","0","0","0","1","0"
"t18300114-70","0","0","0","0","0","0","0","1","0"
"t18300114-72","0","0","0","0","0","0","0","1","0"
"t18300114-74","0","0","0","0","0","0","0","1","0"
"t18300114-76","0","0","0","0","0","0","0","1","0"
"t18300114-77","0","0","0","0","0","0","0","1","0"
"t18300114-80","0","0","0","0","0","0","0","1","0"
"t18300114-83","0","0","0","0","0","0","0","1","0"
"t18300114-85","0","0","0","0","0","0","0","1","0"
"t18300114-87","0","0","0","0","0","0","0","1","0"
"t18300114-90","0","0","0","0","0","0","0","1","0"
"t18300114-92","0","0","0","0","0","0","0","1","0"
"t18300114-93","0","0","0","0","0","0","0","1","0"
"t18300114-94","0","0","0","0","0","0","0","1","0"
"t18300114-96","0","0","0","0","0","0","0","1","0"
"t18300114-99","0","0","0","0","0","0","0","1","0"
"t18300218-100","0","0","0","0","0","0","0","1","0"
"t18300218-101","0","0","0","0","0","0","0","1","0"
"t18300218-103","0","0","0","0","0","0","0","1","0"
"t18300218-105","0","0","0","0","0","0","0","1","0"
"t18300218-106","0","0","0","0","0","0","0","1","0"
"t18300218-109","0","0","0","0","0","0","0","1","0"
"t18300218-11","0","0","0","0","0","0","0","1","0"
"t18300218-111","0","0","0","0","0","0","0","1","0"
"t18300218-112","0","0","0","0","0","0","0","1","0"
"t18300218-114","0","0","0","0","0","0","0","1","0"
"t18300218-118","0","0","0","0","0","0","0","1","0"
"t18300218-119","0","0","0","0","0","0","0","1","0"
"t18300218-12","0","0","0","0","0","0","0","1","0"
"t18300218-120","0","0","0","0","0","0","0","1","0"
"t18300218-127","0","0","0","0","0","0","0","1","0"
"t18300218-130","0","0","0","0","0","0","0","1","0"
"t18300218-132","0","0","0","0","0","0","0","1","0"
"t18300218-133","0","0","0","0","0","0","0","1","0"
"t18300218-134","0","0","0","0","0","0","0","1","0"
"t18300218-135","0","0","0","0","0","0","0","1","0"
"t18300218-139","0","0","0","0","0","0","0","1","0"
"t18300218-14","0","0","0","0","0","0","0","1","0"
"t18300218-140","0","0","0","0","0","0","0","1","0"
"t18300218-141","0","0","0","0","0","0","0","1","0"
"t18300218-142","0","0","0","0","0","0","0","1","0"
"t18300218-143","0","0","0","0","0","0","0","1","0"
"t18300218-144","0","0","0","0","0","0","0","1","0"
"t18300218-145","0","0","0","0","0","0","0","1","0"
"t18300218-147","0","0","0","0","0","0","0","1","0"
"t18300218-148","0","0","0","0","0","0","0","1","0"
"t18300218-15","0","0","0","0","0","0","0","1","0"
"t18300218-150","0","0","0","0","0","0","0","1","0"
"t18300218-151","0","0","0","0","0","0","0","1","0"
"t18300218-153","0","0","0","0","0","0","0","1","0"
"t18300218-156","0","0","0","0","0","0","0","1","0"
"t18300218-16","0","0","0","0","0","0","0","1","0"
"t18300218-163","0","0","0","0","0","0","0","1","0"
"t18300218-164","0","0","0","0","0","0","0","1","0"
"t18300218-168","0","0","0","0","0","0","0","1","0"
"t18300218-17","0","0","0","0","0","0","0","1","0"
"t18300218-170","0","0","0","0","0","0","0","1","0"
"t18300218-22","0","0","0","0","0","0","0","1","0"
"t18300218-23","0","0","0","0","0","0","0","1","0"
"t18300218-25","0","0","0","0","0","0","0","1","0"
"t18300218-26","0","0","0","0","0","0","0","1","0"
"t18300218-29","0","0","0","0","0","0","0","1","0"
"t18300218-30","0","0","0","0","0","0","0","1","0"
"t18300218-32","0","0","0","0","0","0","0","1","0"
"t18300218-33","0","0","0","0","0","0","0","1","0"
"t18300218-35","0","0","0","0","0","0","0","1","0"
"t18300218-38","0","0","0","0","0","0","0","1","0"
"t18300218-39","0","0","0","0","0","0","0","1","0"
"t18300218-45","0","0","0","0","0","0","0","1","0"
"t18300218-49","0","0","0","0","0","0","0","1","0"
"t18300218-50","0","0","0","0","0","0","0","1","0"
"t18300218-52","0","0","0","0","0","0","0","1","0"
"t18300218-54","0","0","0","0","0","0","0","1","0"
"t18300218-58","0","0","0","0","0","0","0","1","0"
"t18300218-64","0","0","0","0","0","0","0","1","0"
"t18300218-72","0","0","0","0","0","0","0","1","0"
"t18300218-73","0","0","0","0","0","0","0","1","0"
"t18300218-78","0","0","0","0","0","0","0","1","0"
"t18300218-79","0","0","0","0","0","0","0","1","0"
"t18300218-80","0","0","0","0","0","0","0","1","0"
"t18300218-85","0","0","0","0","0","0","0","1","0"
"t18300218-86","0","0","0","0","0","0","0","1","0"
"t18300218-89","0","0","0","0","0","0","0","1","0"
"t18300218-90","0","0","0","0","0","0","0","1","0"
"t18300218-94","0","0","0","0","0","0","0","1","0"
"t18300218-95","0","0","0","0","0","0","0","1","0"
"t18300218-98","0","0","0","0","0","0","0","1","0"
"t18300415-101","0","0","0","0","0","0","0","1","0"
"t18300415-106","0","0","0","0","0","0","0","1","0"
"t18300415-107","0","0","0","0","0","0","0","1","0"
"t18300415-108","0","0","0","0","0","0","0","1","0"
"t18300415-112","0","0","0","0","0","0","0","1","0"
"t18300415-113","0","0","0","0","0","0","0","1","0"
"t18300415-116","0","0","0","0","0","0","0","1","0"
"t18300415-117","0","0","0","0","0","0","0","1","0"
"t18300415-118","0","0","0","0","0","0","0","1","0"
"t18300415-122","0","0","0","0","0","0","0","1","0"
"t18300415-125","0","0","0","0","0","0","0","1","0"
"t18300415-126","0","0","0","0","0","0","0","1","0"
"t18300415-128","0","0","0","0","0","0","0","1","0"
"t18300415-131","0","0","0","0","0","0","0","1","0"
"t18300415-132","0","0","0","0","0","0","0","1","0"
"t18300415-134","0","0","0","0","0","0","0","1","0"
"t18300415-135","0","0","0","0","0","0","0","1","0"
"t18300415-137","0","0","0","0","0","0","0","1","0"
"t18300415-138","0","0","0","0","0","0","0","1","0"
"t18300415-139","0","0","0","0","0","0","0","1","0"
"t18300415-140","0","0","0","0","0","0","0","1","0"
"t18300415-141","0","0","0","0","0","0","0","1","0"
"t18300415-142","0","0","0","0","0","0","0","1","0"
"t18300415-143","0","0","0","0","0","0","0","1","0"
"t18300415-145","0","0","0","0","0","0","0","1","0"
"t18300415-146","0","0","0","0","0","0","0","1","0"
"t18300415-147","0","0","0","0","0","0","0","1","0"
"t18300415-148","0","0","0","0","0","0","0","1","0"
"t18300415-151","0","0","0","0","0","0","0","1","0"
"t18300415-152","0","0","0","0","0","0","0","1","0"
"t18300415-153","0","0","0","0","0","0","0","1","0"
"t18300415-154","0","0","0","0","0","0","0","1","0"
"t18300415-155","0","0","0","0","0","0","0","1","0"
"t18300415-156","0","0","0","0","0","0","0","1","0"
"t18300415-158","0","0","0","0","0","0","0","1","0"
"t18300415-159","0","0","0","0","0","0","0","1","0"
"t18300415-161","0","0","0","0","0","0","0","1","0"
"t18300415-162","0","0","0","0","0","0","0","1","0"
"t18300415-165","0","0","0","0","0","0","0","1","0"
"t18300415-169","0","0","0","0","0","0","0","1","0"
"t18300415-172","0","0","0","0","0","0","0","1","0"
"t18300415-173","0","0","0","0","0","0","0","1","0"
"t18300415-174","0","0","0","0","0","0","0","1","0"
"t18300415-180","0","0","0","0","0","0","0","1","0"
"t18300415-181","0","0","0","0","0","0","0","1","0"
"t18300415-182","0","0","0","0","0","0","0","1","0"
"t18300415-184","0","0","0","0","0","0","0","1","0"
"t18300415-188","0","0","0","0","0","0","0","1","0"
"t18300415-192","0","0","0","0","0","0","0","1","0"
"t18300415-193","0","0","0","0","0","0","0","1","0"
"t18300415-195","0","0","0","0","0","0","0","1","0"
"t18300415-198","0","0","0","0","0","0","0","1","0"
"t18300415-199","0","0","0","0","0","0","0","1","0"
"t18300415-2","0","0","0","1","0","0","0","0","0"
"t18300415-200","0","0","0","0","0","0","0","1","0"
"t18300415-202","0","0","0","0","0","0","0","1","0"
"t18300415-203","0","0","0","0","0","0","0","1","0"
"t18300415-204","0","0","0","0","0","0","0","1","0"
"t18300415-205","0","0","0","0","0","0","0","1","0"
"t18300415-207","0","0","0","0","0","0","0","1","0"
"t18300415-208","0","0","0","0","0","0","0","1","0"
"t18300415-209","0","0","0","0","0","0","0","1","0"
"t18300415-210","0","0","0","0","0","0","0","1","0"
"t18300415-211","0","0","0","0","0","0","0","1","0"
"t18300415-213","0","0","0","0","0","0","0","1","0"
"t18300415-214","0","0","0","0","0","0","0","1","0"
"t18300415-217","0","0","0","0","0","0","0","1","0"
"t18300415-219","0","0","0","0","0","0","0","1","0"
"t18300415-220","0","0","0","0","0","0","0","1","0"
"t18300415-222","0","0","0","0","0","0","0","1","0"
"t18300415-224","0","0","0","0","0","0","0","1","0"
"t18300415-225","0","0","0","1","0","0","0","0","0"
"t18300415-230","0","0","0","0","0","0","0","1","0"
"t18300415-232","0","0","0","0","0","0","0","1","0"
"t18300415-236","0","0","0","0","0","0","0","1","0"
"t18300415-238","0","0","0","0","0","0","0","1","0"
"t18300415-241","0","0","0","0","0","0","0","1","0"
"t18300415-242","0","0","0","0","0","0","0","1","0"
"t18300415-243","0","0","0","0","0","0","0","1","0"
"t18300415-248","0","0","0","0","0","0","0","1","0"
"t18300415-249","0","0","0","0","0","0","0","1","0"
"t18300415-250","0","0","0","0","0","0","0","1","0"
"t18300415-252","0","0","0","0","0","0","0","1","0"
"t18300415-253","0","0","0","0","0","0","0","1","0"
"t18300415-261","0","0","0","0","0","0","0","1","0"
"t18300415-263","0","0","0","0","0","0","0","1","0"
"t18300415-264","0","0","0","0","0","0","0","1","0"
"t18300415-266","0","0","0","0","0","0","0","1","0"
"t18300415-269","0","0","0","0","0","0","0","1","0"
"t18300415-273","0","0","0","0","0","0","0","1","0"
"t18300415-274","0","0","0","0","0","0","0","1","0"
"t18300415-276","0","0","0","0","0","0","0","1","0"
"t18300415-278","0","0","0","0","0","0","0","1","0"
"t18300415-279","0","0","0","0","0","0","0","1","0"
"t18300415-29","0","0","0","0","0","0","0","1","0"
"t18300415-290","0","0","0","0","0","0","0","1","0"
"t18300415-291","0","0","0","0","0","0","0","1","0"
"t18300415-293","0","0","0","0","0","0","0","1","0"
"t18300415-295","0","0","0","0","0","0","0","1","0"
"t18300415-296","0","0","0","0","0","0","0","1","0"
"t18300415-299","0","0","0","0","0","0","0","1","0"
"t18300415-303","0","0","0","0","0","0","0","1","0"
"t18300415-304","0","0","0","0","0","0","0","1","0"
"t18300415-305","0","0","0","0","0","0","0","1","0"
"t18300415-307","0","0","0","0","1","0","0","0","0"
"t18300415-308","0","1","0","0","0","0","0","0","0"
"t18300415-309","0","0","0","0","0","0","0","1","0"
"t18300415-31","0","0","0","0","0","0","0","1","0"
"t18300415-310","0","0","0","0","0","0","0","1","0"
"t18300415-314","0","0","0","0","0","0","0","1","0"
"t18300415-315","0","0","0","0","0","0","0","1","0"
"t18300415-318","0","0","0","0","0","0","0","1","0"
"t18300415-323","0","0","0","0","0","0","0","1","0"
"t18300415-328","0","0","0","0","0","0","0","1","0"
"t18300415-33","0","0","0","0","0","0","0","1","0"
"t18300415-334","0","0","0","0","0","0","0","1","0"
"t18300415-335","0","0","0","0","0","0","0","1","0"
"t18300415-336","0","0","0","0","0","0","0","1","0"
"t18300415-337","0","0","0","0","0","0","0","1","0"
"t18300415-339","0","0","0","0","0","0","0","1","0"
"t18300415-34","0","0","1","0","0","0","0","0","0"
"t18300415-340","0","0","0","0","0","0","0","1","0"
"t18300415-341","0","0","0","0","0","0","0","1","0"
"t18300415-343","0","0","0","0","0","0","0","1","0"
"t18300415-344","0","0","0","0","0","0","0","1","0"
"t18300415-348","0","0","0","0","0","0","0","1","0"
"t18300415-349","0","0","1","0","0","0","0","0","0"
"t18300415-35","0","0","0","0","0","0","0","1","0"
"t18300415-351","0","0","0","0","0","0","0","1","0"
"t18300415-352","0","0","0","0","0","0","0","1","0"
"t18300415-353","0","0","0","0","0","0","0","1","0"
"t18300415-354","0","0","0","0","0","0","0","1","0"
"t18300415-357","0","0","0","0","0","0","0","1","0"
"t18300415-36","0","0","0","0","0","0","0","1","0"
"t18300415-363","0","0","0","0","0","0","0","1","0"
"t18300415-364","0","0","0","0","0","0","0","1","0"
"t18300415-365","0","0","0","0","0","0","0","1","0"
"t18300415-366","0","0","0","0","0","0","0","1","0"
"t18300415-367","0","0","0","0","0","0","0","1","0"
"t18300415-37","0","0","1","0","0","0","0","0","0"
"t18300415-372","0","0","0","0","0","0","0","1","0"
"t18300415-373","0","0","0","0","0","0","0","1","0"
"t18300415-374","0","0","0","0","0","0","0","1","0"
"t18300415-375","0","0","1","0","0","0","0","0","0"
"t18300415-41","0","0","0","0","0","0","0","1","0"
"t18300415-42","0","0","0","0","0","0","0","1","0"
"t18300415-43","0","0","0","0","0","0","0","1","0"
"t18300415-46","0","0","0","0","0","0","0","1","0"
"t18300415-47","0","0","0","0","0","0","0","1","0"
"t18300415-49","0","0","0","0","0","0","0","1","0"
"t18300415-50","0","0","0","0","0","0","0","1","0"
"t18300415-51","0","0","0","0","0","0","0","1","0"
"t18300415-61","0","0","0","0","0","0","0","1","0"
"t18300415-64","0","0","0","0","0","0","0","1","0"
"t18300415-65","0","0","0","0","0","0","0","1","0"
"t18300415-68","0","0","0","0","0","0","0","1","0"
"t18300415-70","0","0","0","0","0","0","0","1","0"
"t18300415-72","0","0","0","0","0","0","0","1","0"
"t18300415-73","0","0","0","0","0","0","0","1","0"
"t18300415-76","0","0","0","0","0","0","0","1","0"
"t18300415-78","0","0","0","0","0","0","0","1","0"
"t18300415-80","0","0","0","0","0","0","0","1","0"
"t18300415-81","0","0","0","0","0","0","0","1","0"
"t18300415-83","0","0","0","0","0","0","0","1","0"
"t18300415-84","0","0","0","0","0","0","0","1","0"
"t18300415-85","0","0","0","0","0","0","0","1","0"
"t18300415-86","0","0","0","0","0","0","0","1","0"
"t18300415-89","0","0","0","0","0","0","0","1","0"
"t18300415-90","0","0","0","0","0","0","0","1","0"
"t18300415-91","0","0","0","0","0","0","0","1","0"
"t18300415-92","0","0","0","0","0","0","0","1","0"
"t18300415-93","0","0","0","0","0","0","0","1","0"
"t18300415-94","0","0","0","0","0","0","0","1","0"
"t18300415-95","0","0","0","0","0","0","0","1","0"
"t18300415-96","0","0","0","0","0","0","0","1","0"
"t18300415-97","0","0","0","0","0","0","0","1","0"
"t18300415-99","0","0","0","0","0","0","0","1","0"
"t18300527-101","0","0","0","0","0","0","0","1","0"
"t18300527-107","0","0","0","0","0","0","0","1","0"
"t18300527-11","0","0","0","0","0","0","0","1","0"
"t18300527-111","0","0","0","0","0","0","0","1","0"
"t18300527-114","0","0","0","0","0","0","0","1","0"
"t18300527-115","0","0","0","0","0","0","0","1","0"
"t18300527-116","0","0","0","0","0","0","0","1","0"
"t18300527-117","0","0","0","0","0","0","0","1","0"
"t18300527-125","0","0","0","0","0","0","0","1","0"
"t18300527-126","0","0","0","0","0","0","0","1","0"
"t18300527-127","0","0","0","0","0","0","0","1","0"
"t18300527-132","0","0","0","0","0","0","0","1","0"
"t18300527-138","0","0","0","0","0","0","0","1","0"
"t18300527-14","0","0","0","0","0","0","0","1","0"
"t18300527-142","0","0","0","0","0","0","0","1","0"
"t18300527-143","0","0","0","0","0","0","0","1","0"
"t18300527-144","0","0","0","0","0","0","0","1","0"
"t18300527-146","0","0","0","0","0","0","0","1","0"
"t18300527-147","0","0","0","0","0","0","0","1","0"
"t18300527-149","0","0","0","0","0","0","0","1","0"
"t18300527-15","0","0","0","0","0","0","0","1","0"
"t18300527-152","0","0","0","0","0","0","0","1","0"
"t18300527-155","0","0","0","0","0","0","0","1","0"
"t18300527-158","0","0","0","0","0","0","0","1","0"
"t18300527-16","0","0","0","0","0","0","0","1","0"
"t18300527-162","0","0","0","0","0","0","0","1","0"
"t18300527-163","0","0","0","0","0","0","0","1","0"
"t18300527-164","0","0","0","0","0","0","0","1","0"
"t18300527-165","0","0","0","0","0","0","0","1","0"
"t18300527-167","0","0","0","0","0","0","0","1","0"
"t18300527-168","0","0","0","0","0","0","0","1","0"
"t18300527-170","0","0","0","0","0","0","0","1","0"
"t18300527-172","0","0","0","0","0","0","0","1","0"
"t18300527-178","0","0","0","0","0","0","0","1","0"
"t18300527-18","0","0","0","0","0","0","0","1","0"
"t18300527-184","0","0","0","0","0","0","0","1","0"
"t18300527-185","0","0","0","0","0","0","0","1","0"
"t18300527-187","0","0","0","0","0","0","0","1","0"
"t18300527-188","0","0","0","0","0","0","0","1","0"
"t18300527-19","0","0","0","0","0","1","0","0","0"
"t18300527-190","0","0","0","0","0","1","0","0","0"
"t18300527-191","0","0","0","0","0","1","0","0","0"
"t18300527-193","0","0","0","0","0","0","0","1","0"
"t18300527-197","0","0","0","0","0","0","0","1","0"
"t18300527-20","0","0","0","0","0","0","0","1","0"
"t18300527-204","0","0","0","0","0","0","0","1","0"
"t18300527-21","0","0","0","0","0","0","0","1","0"
"t18300527-210","0","0","0","0","0","0","0","1","0"
"t18300527-211","0","0","0","0","0","0","0","1","0"
"t18300527-214","0","0","0","0","0","0","0","1","0"
"t18300527-217","0","0","0","0","0","0","0","1","0"
"t18300527-218","0","0","0","0","0","0","0","1","0"
"t18300527-219","0","0","0","0","0","0","0","1","0"
"t18300527-220","0","0","0","0","0","0","0","1","0"
"t18300527-222","0","0","0","0","0","1","0","0","0"
"t18300527-228","0","0","0","0","0","0","0","1","0"
"t18300527-23","0","0","0","0","0","0","0","1","0"
"t18300527-25","0","0","0","0","0","0","0","1","0"
"t18300527-27","0","0","0","0","0","0","0","1","0"
"t18300527-30","0","0","0","0","0","0","0","1","0"
