"ID","DATESTAMP"
"t17540227-31","2/27/1754"
"t17550116-4","1/16/1755"
"t17550226-10","2/26/1755"
"t17540717-3","7/17/1754"
"t17540717-39","7/17/1754"
"t17550910-54","9/10/1755"
"t17540424-12","4/24/1754"
"t17540424-15","4/24/1754"
"t17540911-13","9/11/1754"
"t17540424-26","4/24/1754"
"t17540911-27","9/11/1754"
"t17540911-30","9/11/1754"
"t17540911-35","9/11/1754"
"t17540424-39","4/24/1754"
"t17540424-41","4/24/1754"
"t17531205-57","12/5/1753"
"t17540424-45","4/24/1754"
"t17531205-61","12/5/1753"
"t17540424-57","4/24/1754"
"t17620224-13","2/24/1762"
"t17600416-29","4/16/1760"
"t17600416-15","4/16/1760"
"t17600416-17","4/16/1760"
"t17620224-27","2/24/1762"
"t17600416-6","4/16/1760"
"t17610625-7","6/25/1761"
"t17610916-13","9/16/1761"
"t17620224-9","2/24/1762"
"t17600521-22","5/21/1760"
"t17610116-32","1/16/1761"
"t17620421-27","4/21/1762"
"t17620421-3","4/21/1762"
"t17610916-35","9/16/1761"
"t17620421-32","4/21/1762"
"t17620421-7","4/21/1762"
"t17620421-9","4/21/1762"
"t17600521-9","5/21/1760"
"t17600709-1","7/9/1760"
"t17610225-3","2/25/1761"
"t17620526-2","5/26/1762"
"t17620714-15","7/14/1762"
"t17611021-21","10/21/1761"
"t17620917-21","9/17/1762"
"t17600910-28","9/10/1760"
"t17610401-18","4/1/1761"
"t17610401-21","4/1/1761"
"t17600910-41","9/10/1760"
"t17610401-26","4/1/1761"
"t17610401-32","4/1/1761"
"t17611021-37","10/21/1761"
"t17611209-13","12/9/1761"
"t17620917-38","9/17/1762"
"t17620917-8","9/17/1762"
"t17610506-7","5/6/1761"
"t17621208-21","12/8/1762"
"t17621208-30","12/8/1762"
"t17610625-11","6/25/1761"
"t17610625-20","6/25/1761"
"t17620714-48","7/14/1762"
"t17620714-7","7/14/1762"
"t17620917-11","9/17/1762"
"t17620917-14","9/17/1762"
"t17601204-11","12/4/1760"
"t17601204-31","12/4/1760"
"t17620114-27","1/14/1762"
"t17601204-6","12/4/1760"
"t17610116-12","1/16/1761"
"t17620114-33","1/14/1762"
"t17590912-10","9/12/1759"
"t17590912-24","9/12/1759"
"t17580628-1","6/28/1758"
"t17590117-9","1/17/1759"
"t17590228-1","2/28/1759"
"t17580628-6","6/28/1758"
"t17590228-20","2/28/1759"
"t17571207-20","12/7/1757"
"t17571207-26","12/7/1757"
"t17591205-16","12/5/1759"
"t17571207-9","12/7/1757"
"t17580113-13","1/13/1758"
"t17580913-46","9/13/1758"
"t17590425-5","4/25/1759"
"t17600227-2","2/27/1760"
"t17600227-21","2/27/1760"
"t17580222-17","2/22/1758"
"t17580222-20","2/22/1758"
"t17581025-11","10/25/1758"
"t17580222-32","2/22/1758"
"t17581206-23","12/6/1758"
"t17590530-17","5/30/1759"
"t17590530-21","5/30/1759"
"t17591205-3","12/5/1759"
"t17591205-30","12/5/1759"
"t17600116-10","1/16/1760"
"t17600116-11","1/16/1760"
"t17580405-25","4/5/1758"
"t17581206-39","12/6/1758"
"t17581206-40","12/6/1758"
"t17590530-9","5/30/1759"
"t17600227-10","2/27/1760"
"t17580405-39","4/5/1758"
"t17580405-8","4/5/1758"
"t17580405-9","4/5/1758"
"t17590711-26","7/11/1759"
"t17580510-13","5/10/1758"
"t17590117-30","1/17/1759"
"t17580510-14","5/10/1758"
"t17640607-58","6/7/1764"
"t17640728-1","7/28/1764"
"t17650710-21","7/10/1765"
"t17641212-17","12/12/1764"
"t17640728-43","7/28/1764"
"t17650227-46","2/27/1765"
"t17650710-49","7/10/1765"
"t17641212-41","12/12/1764"
"t17641212-42","12/12/1764"
"t17650417-18","4/17/1765"
"t17641212-49","12/12/1764"
"t17641212-59","12/12/1764"
"t17650417-23","4/17/1765"
"t17650710-7","7/10/1765"
"t17640912-11","9/12/1764"
"t17641212-69","12/12/1764"
"t17650918-26","9/18/1765"
"t17640912-18","9/12/1764"
"t17650417-37","4/17/1765"
"t17650116-28","1/16/1765"
"t17650417-50","4/17/1765"
"t17650417-54","4/17/1765"
"t17650918-3","9/18/1765"
"t17640912-43","9/12/1764"
"t17640912-48","9/12/1764"
"t17650522-11","5/22/1765"
"t17640912-50","9/12/1764"
"t17641017-1","10/17/1764"
"t17641017-15","10/17/1764"
"t17650522-21","5/22/1765"
"t17650522-28","5/22/1765"
"t17650918-64","9/18/1765"
"t17650918-67","9/18/1765"
"t17650227-32","2/27/1765"
"t17640607-5","6/7/1764"
"t17650710-14","7/10/1765"
"t17640728-22","7/28/1764"
"t17631207-33","12/7/1763"
"t17630114-20","1/14/1763"
"t17630706-33","7/6/1763"
"t17630706-35","7/6/1763"
"t17631207-37","12/7/1763"
"t17640222-77","2/22/1764"
"t17630114-32","1/14/1763"
"t17631207-41","12/7/1763"
"t17631207-46","12/7/1763"
"t17640222-78","2/22/1764"
"t17640502-10","5/2/1764"
"t17631207-58","12/7/1763"
"t17630223-20","2/23/1763"
"t17640113-1","1/13/1764"
"t18320906-100","9/6/1832"
"t18320906-105","9/6/1832"
"t18320906-107","9/6/1832"
"t18320906-273","9/6/1832"
"t18321018-233","10/18/1832"
"t18321018-244","10/18/1832"
"t18320906-126","9/6/1832"
"t18320906-131","9/6/1832"
"t18320906-141","9/6/1832"
"t18320906-288","9/6/1832"
"t18320906-289","9/6/1832"
"t18320906-63","9/6/1832"
"t18320906-298","9/6/1832"
"t18321018-27","10/18/1832"
"t18320906-160","9/6/1832"
"t18320906-306","9/6/1832"
"t18320906-82","9/6/1832"
"t18320906-166","9/6/1832"
"t18320906-172","9/6/1832"
"t18320906-94","9/6/1832"
"t18321129-12","11/29/1832"
"t18320906-197","9/6/1832"
"t18321018-58","10/18/1832"
"t18321018-88","10/18/1832"
"t18321018-141","10/18/1832"
"t18321018-25","10/18/1832"
"t18320906-237","9/6/1832"
"t18320906-390","9/6/1832"
"t18321018-175","10/18/1832"
"t18320906-251","9/6/1832"
"t18320906-255","9/6/1832"
"t18320906-407","9/6/1832"
"t18321018-182","10/18/1832"
"t18320705-86","7/5/1832"
"t18320906-260","9/6/1832"
"t18320906-261","9/6/1832"
"t18331128-90","11/28/1833"
"t18340220-14","2/20/1834"
"t18331128-69","11/28/1833"
"t18340410-60","4/10/1834"
"t18340410-77","4/10/1834"
"t18340220-86","2/20/1834"
"t18340410-84","4/10/1834"
"t18340220-92","2/20/1834"
"t18340102-119","1/2/1834"
"t18340220-184","2/20/1834"
"t18340515-11","5/15/1834"
"t18340410-108","4/10/1834"
"t18340410-115","4/10/1834"
"t18340220-213","2/20/1834"
"t18340220-22","2/20/1834"
"t18340410-128","4/10/1834"
"t18340410-13","4/10/1834"
"t18340410-133","4/10/1834"
"t18340515-13","5/15/1834"
"t18340102-45","1/2/1834"
"t18340410-139","4/10/1834"
"t18340220-41","2/20/1834"
"t18340515-72","5/15/1834"
"t18340515-135","5/15/1834"
"t18340102-87","1/2/1834"
"t18340410-170","4/10/1834"
"t18340410-173","4/10/1834"
"t18340410-174","4/10/1834"
"t18340410-177","4/10/1834"
"t18340515-50","5/15/1834"
"t18340102-90","1/2/1834"
"t18340102-96","1/2/1834"
"t18340220-61","2/20/1834"
"t18340220-65","2/20/1834"
"t18340515-26","5/15/1834"
"t18340220-105","2/20/1834"
"t18340220-74","2/20/1834"
"t18340410-217","4/10/1834"
"t18340410-27","4/10/1834"
"t18340515-59","5/15/1834"
"t18340220-82","2/20/1834"
"t18340515-116","5/15/1834"
"t18340515-122","5/15/1834"
"t18331128-39","11/28/1833"
"t18340410-50","4/10/1834"
"t18331128-78","11/28/1833"
"t18331128-79","11/28/1833"
"t18330905-154","9/5/1833"
"t18330411-21","4/11/1833"
"t18330516-76","5/16/1833"
"t18331017-19","10/17/1833"
"t18330411-30","4/11/1833"
"t18330516-97","5/16/1833"
"t18330704-110","7/4/1833"
"t18330905-193","9/5/1833"
"t18330411-81","4/11/1833"
"t18330704-126","7/4/1833"
"t18330905-31","9/5/1833"
"t18330905-35","9/5/1833"
"t18331128-108","11/28/1833"
"t18330411-93","4/11/1833"
"t18330905-56","9/5/1833"
"t18331128-135","11/28/1833"
"t18330411-99","4/11/1833"
"t18330516-101","5/16/1833"
"t18330704-88","7/4/1833"
"t18330817-12","8/17/1833"
"t18331128-160","11/28/1833"
"t18330817-16","8/17/1833"
"t18331128-115","11/28/1833"
"t18330516-122","5/16/1833"
"t18330817-30","8/17/1833"
"t18331128-142","11/28/1833"
"t18330516-131","5/16/1833"
"t18331128-24","11/28/1833"
"t18330516-138","5/16/1833"
"t18330516-14","5/16/1833"
"t18330516-31","5/16/1833"
"t18331017-13","10/17/1833"
"t18331017-91","10/17/1833"
"t18331017-92","10/17/1833"
"t18331128-101","11/28/1833"
"t18330516-50","5/16/1833"
"t18331017-147","10/17/1833"
"t18331017-148","10/17/1833"
"t18330516-69","5/16/1833"
"t18330516-75","5/16/1833"
"t18330905-14","9/5/1833"
"t18330905-143","9/5/1833"
"t18350105-357","1/5/1835"
"t18350511-1213","5/11/1835"
"t18350302-670","3/2/1835"
"t18350302-699","3/2/1835"
"t18350511-1217","5/11/1835"
"t18350302-709","3/2/1835"
"t18350302-712","3/2/1835"
"t18350302-718","3/2/1835"
"t18350302-724","3/2/1835"
"t18350511-1263","5/11/1835"
"t18350302-741","3/2/1835"
"t18350302-744","3/2/1835"
"t18350105-461","1/5/1835"
"t18350105-467","1/5/1835"
"t18350302-749","3/2/1835"
"t18350406-898","4/6/1835"
"t18350406-903","4/6/1835"
"t18350202-488","2/2/1835"
"t18350302-771","3/2/1835"
"t18350302-780","3/2/1835"
"t18350302-786","3/2/1835"
"t18350302-814","3/2/1835"
"t18350406-937","4/6/1835"
"t18350615-1427a","6/15/1835"
"t18350202-541","2/2/1835"
"t18350202-547","2/2/1835"
"t18350511-1325","5/11/1835"
"t18350511-1327","5/11/1835"
"t18350406-976a","4/6/1835"
"t18350615-1392","6/15/1835"
"t18350615-1399","6/15/1835"
"t18350202-568","2/2/1835"
"t18350202-575","2/2/1835"
"t18350202-576","2/2/1835"
"t18350406-1043","4/6/1835"
"t18350511-1132","5/11/1835"
"t18350511-1356","5/11/1835"
"t18350406-1057","4/6/1835"
"t18350511-1148","5/11/1835"
"t18350511-1154","5/11/1835"
"t18350615-1408","6/15/1835"
"t18350406-1073","4/6/1835"
"t18350511-1166","5/11/1835"
"t18341205-332","12/5/1834"
"t18341016-147","10/16/1834"
"t18341016-15","10/16/1834"
"t18340904-165","9/4/1834"
"t18341124-41","11/24/1834"
"t18340703-157","7/3/1834"
"t18341016-22","10/16/1834"
"t18341016-26","10/16/1834"
"t18341124-50","11/24/1834"
"t18341124-59","11/24/1834"
"t18340703-173","7/3/1834"
"t18341016-44","10/16/1834"
"t18341124-65","11/24/1834"
"t18341124-67","11/24/1834"
"t18341124-87","11/24/1834"
"t18341124-89","11/24/1834"
"t18340703-185","7/3/1834"
"t18341016-57","10/16/1834"
"t18341205-239","12/5/1834"
"t18341205-240","12/5/1834"
"t18340904-249","9/4/1834"
"t18340904-37","9/4/1834"
"t18341016-84","10/16/1834"
"t18340703-44","7/3/1834"
"t18341124-100","11/24/1834"
"t18341124-107","11/24/1834"
"t18341124-11","11/24/1834"
"t18341124-119a","11/24/1834"
"t18340904-95","9/4/1834"
"t18341124-122","11/24/1834"
"t18340904-109","9/4/1834"
"t18341124-131","11/24/1834"
"t18341124-137","11/24/1834"
"t18340904-111","9/4/1834"
"t18340904-115","9/4/1834"
"t18341016-115","10/16/1834"
"t18341016-117","10/16/1834"
"t18341124-139a","11/24/1834"
"t18340515-95","5/15/1834"
"t18340904-126","9/4/1834"
"t18341124-144","11/24/1834"
"t18341016-139","10/16/1834"
"t18360201-553","2/1/1836"
"t18360201-558","2/1/1836"
"t18360229-810","2/29/1836"
"t18360229-814","2/29/1836"
"t18360201-504","2/1/1836"
"t18360509-1359","5/9/1836"
"t18360201-567","2/1/1836"
"t18360229-851","2/29/1836"
"t18360404-962","4/4/1836"
"t18360509-1374","5/9/1836"
"t18360509-1377","5/9/1836"
"t18360613-1397","6/13/1836"
"t18360613-1399","6/13/1836"
"t18360201-609","2/1/1836"
"t18360509-1137","5/9/1836"
"t18360509-1142","5/9/1836"
"t18360404-1029","4/4/1836"
"t18360404-1036","4/4/1836"
"t18360509-1157","5/9/1836"
"t18360613-1529","6/13/1836"
"t18360613-1543","6/13/1836"
"t18360404-1062","4/4/1836"
"t18360613-1440","6/13/1836"
"t18360229-704","2/29/1836"
"t18360509-1199","5/9/1836"
"t18360404-1089","4/4/1836"
"t18360404-1107","4/4/1836"
"t18360509-1215","5/9/1836"
"t18360613-1549","6/13/1836"
"t18360229-724","2/29/1836"
"t18360509-1221","5/9/1836"
"t18360613-1444","6/13/1836"
"t18360613-1450","6/13/1836"
"t18360613-1464","6/13/1836"
"t18360229-726","2/29/1836"
"t18360509-1249","5/9/1836"
"t18360613-1495","6/13/1836"
"t18360613-1503","6/13/1836"
"t18360229-747","2/29/1836"
"t18360509-1258","5/9/1836"
"t18360613-1480","6/13/1836"
"t18360229-753","2/29/1836"
"t18360229-759","2/29/1836"
"t18360404-925","4/4/1836"
"t18360404-927","4/4/1836"
"t18360229-788","2/29/1836"
"t18360229-789","2/29/1836"
"t18360404-932","4/4/1836"
"t18360509-1303","5/9/1836"
"t18360613-1407","6/13/1836"
"t18360201-468","2/1/1836"
"t18360509-1310","5/9/1836"
"t18360201-513","2/1/1836"
"t18360201-524","2/1/1836"
"t18360201-528","2/1/1836"
"t18360201-535","2/1/1836"
"t18351026-2159","10/26/1835"
"t18350615-1502","6/15/1835"
"t18350615-1504","6/15/1835"
"t17870912-51","9/12/1787"
"t17870912-56","9/12/1787"
"t17870912-58","9/12/1787"
"t17861025-73","10/25/1786"
"t17870110-58","1/10/1787"
"t17870418-89","4/18/1787"
"t17911026-58","10/26/1791"
"t17901027-22","10/27/1790"
"t17910216-29","2/16/1791"
"t17900915-8","9/15/1790"
"t17910608-36","6/8/1791"
"t17911207-11","12/7/1791"
"t17910216-40","2/16/1791"
"t17910413-21","4/13/1791"
"t17910720-3","7/20/1791"
"t17920215-2","2/15/1792"
"t17901027-8","10/27/1790"
"t17910413-24","4/13/1791"
"t17910720-35","7/20/1791"
"t17920113-2","1/13/1792"
"t17910413-30","4/13/1791"
"t17910413-32","4/13/1791"
"t17910413-36","4/13/1791"
"t17910720-4","7/20/1791"
"t17910720-7","7/20/1791"
"t17910914-10","9/14/1791"
"t17901208-24","12/8/1790"
"t17901208-31","12/8/1790"
"t17910413-39","4/13/1791"
"t17910914-15","9/14/1791"
"t17910914-2","9/14/1791"
"t17920215-30","2/15/1792"
"t17920215-32","2/15/1792"
"t17901208-43","12/8/1790"
"t17910413-41","4/13/1791"
"t17910112-13","1/12/1791"
"t17910413-51","4/13/1791"
"t17910914-32","9/14/1791"
"t17910914-44","9/14/1791"
"t17920215-46","2/15/1792"
"t17910112-44","1/12/1791"
"t17910413-60","4/13/1791"
"t17920113-37","1/13/1792"
"t17910216-13","2/16/1791"
"t17911026-11","10/26/1791"
"t17911026-15","10/26/1791"
"t17910216-19","2/16/1791"
"t17910608-28","6/8/1791"
"t17911026-17","10/26/1791"
"t17911026-22","10/26/1791"
"t17911026-3","10/26/1791"
"t17890422-75","4/22/1789"
"t17890909-56","9/9/1789"
"t17890909-64","9/9/1789"
"t17900113-64","1/13/1790"
"t17900424-93","4/24/1790"
"t17890422-98","4/22/1789"
"t17890909-99","9/9/1789"
"t17900526-2","5/26/1790"
"t17900113-89","1/13/1790"
"t17900113-91","1/13/1790"
"t17900526-25","5/26/1790"
"t17900526-26","5/26/1790"
"t17890603-52","6/3/1789"
"t17891028-37","10/28/1789"
"t17891028-56","10/28/1789"
"t17900707-34","7/7/1790"
"t17900707-35","7/7/1790"
"t17891028-64","10/28/1789"
"t17900224-42","2/24/1790"
"t17900915-103","9/15/1790"
"t17890708-11","7/8/1789"
"t17890708-16","7/8/1789"
"t17890708-28","7/8/1789"
"t17900526-78","5/26/1790"
"t17890708-3","7/8/1789"
"t17891028-88","10/28/1789"
"t17891209-103","12/9/1789"
"t17900224-81","2/24/1790"
"t17900424-18","4/24/1790"
"t17900915-118","9/15/1790"
"t17900526-9","5/26/1790"
"t17900707-1","7/7/1790"
"t17890909-116","9/9/1789"
"t17890909-120","9/9/1789"
"t17900424-39","4/24/1790"
"t17891209-58","12/9/1789"
"t17900526-49","5/26/1790"
"t17900526-51","5/26/1790"
"t17890909-132","9/9/1789"
"t17891209-86","12/9/1789"
"t17900424-61","4/24/1790"
"t17890422-58","4/22/1789"
"t17890422-60","4/22/1789"
"t17890909-21","9/9/1789"
"t17890909-29","9/9/1789"
"t17891209-92","12/9/1789"
"t17890422-74","4/22/1789"
"t17900113-3","1/13/1790"
"t17900113-34","1/13/1790"
"t17931030-86","10/30/1793"
"t17931204-3","12/4/1793"
"t17940115-34","1/15/1794"
"t17940115-38","1/15/1794"
"t17931204-56","12/4/1793"
"t17940917-100","9/17/1794"
"t17950114-2","1/14/1795"
"t17950701-40","7/1/1795"
"t17940917-41","9/17/1794"
"t17950114-3","1/14/1795"
"t17950114-40","1/14/1795"
"t17950701-54","7/1/1795"
"t17950114-42","1/14/1795"
"t17940219-1","2/19/1794"
"t17940219-20","2/19/1794"
"t17940219-22","2/19/1794"
"t17950218-23","2/18/1795"
"t17951028-39","10/28/1795"
"t17950218-30","2/18/1795"
"t17940219-48","2/19/1794"
"t17940917-91","9/17/1794"
"t17941111-21","11/11/1794"
"t17950218-41","2/18/1795"
"t17941111-24","11/11/1794"
"t17951202-1","12/2/1795"
"t17950218-8","2/18/1795"
"t17950416-17","4/16/1795"
"t17950916-20","9/16/1795"
"t17950416-20","4/16/1795"
"t17950416-28","4/16/1795"
"t17950416-33","4/16/1795"
"t17950416-38","4/16/1795"
"t17940430-65","4/30/1794"
"t17941208-16","12/8/1794"
"t17940430-82","4/30/1794"
"t17950916-31","9/16/1795"
"t17940716-23","7/16/1794"
"t17950520-22","5/20/1795"
"t17950520-34","5/20/1795"
"t17940716-58","7/16/1794"
"t17931204-61","12/4/1793"
"t17940115-1","1/15/1794"
"t17930529-40","5/29/1793"
"t17920329-3","3/29/1792"
"t17920912-69","9/12/1792"
"t17930220-1","2/20/1793"
"t17921031-14","10/31/1792"
"t17930529-85","5/29/1793"
"t17920523-11","5/23/1792"
"t17921031-30","10/31/1792"
"t17921031-36","10/31/1792"
"t17921031-42","10/31/1792"
"t17930220-83","2/20/1793"
"t17920523-57","5/23/1792"
"t17921031-50","10/31/1792"
"t17921031-53","10/31/1792"
"t17930410-22","4/10/1793"
"t17930911-13","9/11/1793"
"t17920523-79","5/23/1792"
"t17921215-10","12/15/1792"
"t17930410-27","4/10/1793"
"t17930410-30","4/10/1793"
"t17931030-20","10/30/1793"
"t17931030-21","10/30/1793"
"t17920523-9","5/23/1792"
"t17930410-36","4/10/1793"
"t17930410-40","4/10/1793"
"t17920704-22","7/4/1792"
"t17920704-26","7/4/1792"
"t17920704-27","7/4/1792"
"t17920704-32","7/4/1792"
"t17920704-4","7/4/1792"
"t17921215-32","12/15/1792"
"t17921215-57","12/15/1792"
"t17920704-6","7/4/1792"
"t17920329-18","3/29/1792"
"t17930109-13","1/9/1793"
"t17990220-4","2/20/1799"
"t17991030-40","10/30/1799"
"t17991030-51","10/30/1799"
"t18000402-95","4/2/1800"
"t18000528-111","5/28/1800"
"t17991030-73","10/30/1799"
"t18000528-112","5/28/1800"
"t17980912-56","9/12/1798"
"t17990403-38","4/3/1799"
"t17980912-69","9/12/1798"
"t17980912-70","9/12/1798"
"t17980912-77","9/12/1798"
"t17990403-6","4/3/1799"
"t18000709-96","7/9/1800"
"t17990508-44","5/8/1799"
"t17990508-8","5/8/1799"
"t17990619-11","6/19/1799"
"t17991204-41","12/4/1799"
"t17981024-33","10/24/1798"
"t17990619-34","6/19/1799"
"t17991204-5","12/4/1799"
"t17981024-4","10/24/1798"
"t18000115-26","1/15/1800"
"t17981024-8","10/24/1798"
"t17981024-9","10/24/1798"
"t17990911-39","9/11/1799"
"t18000115-50","1/15/1800"
"t18000115-52","1/15/1800"
"t18000115-67","1/15/1800"
"t18000709-24","7/9/1800"
"t18000709-41","7/9/1800"
"t18000709-50","7/9/1800"
"t17990911-49","9/11/1799"
"t18000917-126","9/17/1800"
"t17981205-73","12/5/1798"
"t18000219-16","2/19/1800"
"t18000219-44","2/19/1800"
"t18000528-76","5/28/1800"
"t18000528-78","5/28/1800"
"t17981205-77","12/5/1798"
"t17990109-17","1/9/1799"
"t17991030-12","10/30/1799"
"t17991030-15","10/30/1799"
"t17990109-42","1/9/1799"
"t18000219-60","2/19/1800"
"t17990109-49","1/9/1799"
"t17990109-51","1/9/1799"
"t17990220-10","2/20/1799"
"t17990220-20","2/20/1799"
"t18000219-73","2/19/1800"
"t17980704-31","7/4/1798"
"t17980704-34","7/4/1798"
"t17960113-39","1/13/1796"
"t17960622-79","6/22/1796"
"t17960914-11","9/14/1796"
"t17970426-25","4/26/1797"
"t17960113-42","1/13/1796"
"t17960113-53","1/13/1796"
"t17960113-60","1/13/1796"
"t17960914-23","9/14/1796"
"t17960914-24","9/14/1796"
"t17960914-25","9/14/1796"
"t17970426-55","4/26/1797"
"t17970426-63","4/26/1797"
"t17970426-87","4/26/1797"
"t17970531-12","5/31/1797"
"t17980110-25","1/10/1798"
"t17960914-55","9/14/1796"
"t17960914-57","9/14/1796"
"t17970531-22","5/31/1797"
"t17980110-60","1/10/1798"
"t17960217-47","2/17/1796"
"t17960914-80","9/14/1796"
"t17961026-10","10/26/1796"
"t17960217-9","2/17/1796"
"t17960406-1","4/6/1796"
"t17961026-20","10/26/1796"
"t17961026-22","10/26/1796"
"t17970712-21","7/12/1797"
"t17960406-24","4/6/1796"
"t17960406-38","4/6/1796"
"t17961130-19","11/30/1796"
"t17980418-28","4/18/1798"
"t17970920-40","9/20/1797"
"t17980214-36","2/14/1798"
"t17970920-69","9/20/1797"
"t17951202-49","12/2/1795"
"t17960622-19","6/22/1796"
"t17960622-22","6/22/1796"
"t17970215-14","2/15/1797"
"t17960622-30","6/22/1796"
"t18020602-52","6/2/1802"
"t18020714-10","7/14/1802"
"t18020714-21","7/14/1802"
"t18030216-59","2/16/1803"
"t18030216-61","2/16/1803"
"t18030914-15","9/14/1803"
"t18020714-30","7/14/1802"
"t18021027-5","10/27/1802"
"t18021027-51","10/27/1802"
"t18030216-69","2/16/1803"
"t18030216-75","2/16/1803"
"t18030216-76","2/16/1803"
"t18020714-61","7/14/1802"
"t18030420-106","4/20/1803"
"t18030914-6","9/14/1803"
"t18021201-1","12/1/1802"
"t18020918-102","9/18/1802"
"t18020918-112","9/18/1802"
"t18021201-19","12/1/1802"
"t18021201-44","12/1/1802"
"t18021201-52","12/1/1802"
"t18031026-2","10/26/1803"
"t18031026-21","10/26/1803"
"t18031026-75","10/26/1803"
"t18020918-21","9/18/1802"
"t18021201-85","12/1/1802"
"t18030420-58","4/20/1803"
"t18020918-26","9/18/1802"
"t18030112-119","1/12/1803"
"t18030112-30","1/12/1803"
"t18030112-36","1/12/1803"
"t18040111-43","1/11/1804"
"t18020918-86","9/18/1802"
"t18030525-30","5/25/1803"
"t18030112-95","1/12/1803"
"t18030525-64","5/25/1803"
"t18030525-68","5/25/1803"
"t18031130-51","11/30/1803"
"t18030525-7","5/25/1803"
"t18030706-27","7/6/1803"
"t18031026-17","10/26/1803"
"t18021027-146","10/27/1802"
"t18021027-20","10/27/1802"
"t18021027-25","10/27/1802"
"t18030706-57","7/6/1803"
"t18000917-43","9/17/1800"
"t18010114-78","1/14/1801"
"t18020113-30","1/13/1802"
"t18020113-35","1/13/1802"
"t18020113-38","1/13/1802"
"t18020113-50","1/13/1802"
"t18000917-72","9/17/1800"
"t18010701-66","7/1/1801"
"t18010701-69","7/1/1801"
"t18010701-84","7/1/1801"
"t18010701-87","7/1/1801"
"t18010916-104","9/16/1801"
"t18001029-32","10/29/1800"
"t18001029-33","10/29/1800"
"t18010218-76","2/18/1801"
"t18020217-80","2/17/1802"
"t18020428-15","4/28/1802"
"t18010916-45","9/16/1801"
"t18010916-75","9/16/1801"
"t18010916-79","9/16/1801"
"t18010916-80","9/16/1801"
"t18020428-111","4/28/1802"
"t18020428-116","4/28/1802"
"t18010916-99","9/16/1801"
"t18020428-29","4/28/1802"
"t18001203-39","12/3/1800"
"t18001203-43","12/3/1800"
"t18010415-51","4/15/1801"
"t18020428-84","4/28/1802"
"t18011028-68","10/28/1801"
"t18011028-70","10/28/1801"
"t18020428-140","4/28/1802"
"t18011202-10","12/2/1801"
"t18020428-36","4/28/1802"
"t18020428-57","4/28/1802"
"t18010415-9","4/15/1801"
"t18011202-37","12/2/1801"
"t18020217-72","2/17/1802"
"t18020217-74","2/17/1802"
"t18010520-19","5/20/1801"
"t18011202-51","12/2/1801"
"t18010114-26","1/14/1801"
"t18010114-30","1/14/1801"
"t18010520-40","5/20/1801"
"t18011202-54","12/2/1801"
"t18000917-17","9/17/1800"
"t18060416-41","4/16/1806"
"t18060416-53","4/16/1806"
"t18070701-64","7/1/1807"
"t18070701-69","7/1/1807"
"t18060917-75","9/17/1806"
"t18070916-21","9/16/1807"
"t18070218-48","2/18/1807"
"t18071028-83","10/28/1807"
"t18071202-10","12/2/1807"
"t18060521-30","5/21/1806"
"t18070916-58","9/16/1807"
"t18060521-39","5/21/1806"
